ReportId,Profit,Sales,Margin,COGS,Marketing,Inventory,Expected Profit,Expected Sales,Expected Margin,Expected COGS,Total Expenses
US861YQ,53.0,112.0,48.21,58.0,54.0,944.0,67.21,143.0,32.87,96.0,112.0
MV135Y6,146.0,302.0,58.94,124.0,45.0,1152.0,134.88,,67.97,90.0,169.0
FT9270F,18.0,149.0,57.05,64.0,19.0,507.0,15.959999999999999,133.0,63.91,48.0,83.0
QZ103KS,168.0,,62.91,102.0,23.0,764.0,98.82,,64.81,57.0,125.0
YU760RR,-62.0,121.0,,225.0,71.0,3761.0,-71.4,140.0,,,
YG9292E,-64.0,140.0,29.29,99.0,23.0,1460.0,-63.480000000000004,138.0,20.29,110.0,122.0
BB2580M,422.0,879.0,60.86,344.0,122.0,1568.0,508.32,1059.0,64.21,379.0,466.0
CK142M6,-31.0,228.0,55.7,101.0,87.0,108.0,,254.0,48.82,130.0,188.0
CV881EX,-294.0,109.0,0.0,112.0,133.0,1906.0,-453.6,168.0,41.67,98.0,245.0
TJ902GS,258.0,539.0,50.28,268.0,68.0,1886.0,299.52,624.0,,274.0,336.0
TX0707X,,283.0,61.84,108.0,82.0,269.0,38.25,255.0,75.69,62.0,190.0
GW413NA,-123.0,85.0,0.0,122.0,40.0,2117.0,-208.79999999999998,144.0,0.0,212.0,162.0
WX911KK,217.0,522.0,55.94,230.0,74.0,,221.76,528.0,55.68,234.0,304.0
ZP998A0,187.0,250.0,67.6,81.0,34.0,676.0,211.5,282.0,59.93,113.0,
XR012FN,-60.0,,75.32,,58.0,1603.0,-49.4,130.0,73.85,34.0,97.0
OY605ID,-28.0,119.0,54.62,54.0,39.0,-689.0,-9.36,39.0,71.79,11.0,93.0
EP877P6,524.0,510.0,,40.0,24.0,-1497.0,,408.0,86.03,57.0,64.0
FN574LD,152.0,318.0,66.04,108.0,36.0,-301.0,121.44,253.0,54.94,114.0,144.0
NG572SX,15.0,152.0,65.13,53.0,38.0,999.0,14.4,144.0,,,91.0
ON738P6,-3.0,155.0,39.35,94.0,59.0,319.0,-3.1,155.0,86.45,21.0,153.0
RE1730A,32.0,191.0,72.25,53.0,50.0,351.0,25.840000000000003,152.0,74.34,39.0,103.0
TD486K2,,522.0,55.94,230.0,74.0,1029.0,221.76,,55.68,234.0,304.0
WY3213J,209.0,544.0,57.54,231.0,63.0,1442.0,182.4,480.0,53.12,,294.0
AJ464UG,,465.0,82.37,,22.0,-1916.0,,529.0,85.82,75.0,
XJ99338,-15.0,,63.68,85.0,20.0,1856.0,-5.58,,39.78,56.0,105.0
SN132QL,340.0,575.0,56.17,252.0,,426.0,398.25,675.0,56.3,295.0,331.0
IK4246P,227.0,547.0,56.12,240.0,69.0,1567.0,,501.0,51.7,242.0,
SH955AD,345.0,655.0,58.93,269.0,96.0,1487.0,290.44,548.0,53.28,256.0,365.0
HF792OO,108.0,306.0,50.65,,39.0,796.0,118.3,338.0,67.46,110.0,190.0
KD924V7,111.0,345.0,58.26,144.0,47.0,862.0,115.2,360.0,58.33,150.0,191.0
LP65504,,367.0,,154.0,50.0,829.0,121.60000000000001,380.0,,160.0,204.0
YD5445H,156.0,456.0,58.11,191.0,63.0,865.0,159.8,470.0,,200.0,254.0
KB992DU,225.0,463.0,57.67,196.0,64.0,1167.0,240.1,490.0,59.18,200.0,260.0
EH080MG,,82.0,35.37,,36.0,60.0,-6.72,32.0,34.38,21.0,89.0
LW482I3,156.0,264.0,58.33,110.0,33.0,,119.77,203.0,72.91,55.0,143.0
EA401M3,129.0,387.0,,162.0,53.0,1148.0,132.0,400.0,57.5,170.0,215.0
WC990DO,115.0,354.0,58.19,,48.0,844.0,118.4,370.0,59.46,150.0,196.0
WH048FQ,208.0,567.0,,238.0,78.0,1190.0,218.3,590.0,,250.0,316.0
IC765LY,171.0,377.0,60.74,148.0,48.0,844.0,166.5,370.0,59.46,150.0,196.0
AZ108NX,230.0,474.0,57.81,200.0,66.0,1095.0,245.0,,58.0,210.0,266.0
YO442UX,288.0,569.0,60.63,224.0,,1191.0,265.2,520.0,57.69,220.0,297.0
VQ246KT,-330.0,71.0,0.0,128.0,118.0,1605.0,-227.85000000000002,49.0,0.0,133.0,246.0
JM8504Y,142.0,418.0,,192.0,154.0,453.0,110.84,326.0,57.67,138.0,346.0
NN394RM,47.0,180.0,83.89,29.0,17.0,865.0,38.480000000000004,148.0,72.97,40.0,46.0
UR453BV,-214.0,110.0,0.0,147.0,124.0,3093.0,-183.29999999999998,94.0,0.0,131.0,271.0
DX843M9,242.0,468.0,46.79,,68.0,,258.44,497.0,54.12,228.0,
YD716C2,222.0,461.0,57.7,195.0,64.0,956.0,230.39999999999998,480.0,58.33,200.0,259.0
HF878DS,161.0,,58.06,195.0,64.0,956.0,168.0,480.0,58.33,200.0,259.0
EU55676,232.0,,60.7,191.0,63.0,865.0,225.6,470.0,57.45,200.0,254.0
YV448DM,191.0,412.0,60.68,162.0,53.0,1148.0,184.0,400.0,57.5,170.0,
EN093IU,80.0,253.0,64.82,89.0,35.0,449.0,40.0,125.0,46.4,67.0,124.0
HJ843F5,20.0,167.0,58.68,69.0,44.0,422.0,18.48,154.0,87.66,19.0,
AZ309LW,177.0,391.0,60.61,154.0,,829.0,171.0,,57.89,160.0,204.0
HL372P9,167.0,,58.16,200.0,66.0,1095.0,175.0,,58.0,210.0,266.0
RN239Y6,120.0,367.0,58.04,154.0,50.0,1132.0,122.10000000000001,370.0,59.46,150.0,204.0
TQ97730,139.0,412.0,58.01,173.0,57.0,1150.0,136.0,400.0,57.5,170.0,230.0
UZ926I1,173.0,386.0,62.69,144.0,47.0,862.0,162.0,360.0,58.33,150.0,191.0
CN096BI,287.0,562.0,57.65,238.0,78.0,1190.0,300.9,590.0,57.63,250.0,316.0
WL307RC,178.0,391.0,60.61,154.0,50.0,1132.0,170.20000000000002,370.0,59.46,150.0,204.0
TS538VX,206.0,439.0,60.59,173.0,57.0,1150.0,,,57.5,170.0,230.0
SR464ZV,163.0,467.0,,196.0,64.0,1167.0,171.5,490.0,59.18,200.0,260.0
VV1144F,,534.0,,224.0,73.0,1191.0,187.2,520.0,57.69,220.0,297.0
BD90171,44.0,56.0,0.0,,28.0,22.0,30.810000000000002,39.0,17.95,32.0,91.0
QG261DE,-33.0,67.0,46.27,36.0,10.0,,-39.2,80.0,76.25,19.0,46.0
RS068NJ,117.0,282.0,50.35,140.0,122.0,686.0,81.58999999999999,199.0,26.13,147.0,262.0
GF461HT,15.0,194.0,59.28,79.0,23.0,701.0,10.48,131.0,77.1,30.0,102.0
HS419KN,142.0,418.0,54.07,192.0,154.0,,110.84,326.0,57.67,138.0,346.0
RX328U0,-480.0,39.0,0.0,274.0,98.0,4845.0,-504.71000000000004,41.0,0.0,165.0,372.0
BH168SB,114.0,258.0,44.96,142.0,110.0,1811.0,128.04,291.0,62.54,109.0,
RK887ML,8.0,68.0,48.53,35.0,14.0,228.0,8.64,72.0,63.89,26.0,49.0
FL901N6,317.0,649.0,53.93,299.0,94.0,2163.0,387.59,791.0,54.11,363.0,393.0
UC1901M,156.0,264.0,58.33,110.0,33.0,177.0,119.77,203.0,72.91,55.0,143.0
HK606R6,-255.0,68.0,0.0,136.0,,2953.0,,133.0,7.52,123.0,246.0
PE303VR,-299.0,77.0,0.0,136.0,109.0,2126.0,-116.39999999999999,30.0,,,245.0
SG831HI,357.0,628.0,64.65,222.0,73.0,1219.0,376.77,661.0,56.58,287.0,295.0
BR336HF,259.0,425.0,48.71,218.0,51.0,1639.0,259.25,,66.12,144.0,269.0
PK348QY,-178.0,152.0,34.21,100.0,,1128.0,,127.0,0.0,181.0,151.0
IX0871E,15.0,194.0,59.28,79.0,23.0,701.0,10.48,131.0,77.1,30.0,102.0
DR543VB,52.0,59.0,71.19,17.0,9.0,853.0,67.76,77.0,44.16,43.0,26.0
AW515UE,242.0,468.0,46.79,249.0,68.0,1088.0,258.44,497.0,54.12,228.0,317.0
DZ597PL,-93.0,107.0,0.0,132.0,44.0,1843.0,-160.08,184.0,21.2,145.0,176.0
LT474F7,65.0,129.0,70.54,38.0,1.0,959.0,81.5,163.0,,34.0,39.0
KF983Q7,117.0,282.0,50.35,140.0,122.0,686.0,81.58999999999999,199.0,26.13,147.0,262.0
AS307XB,135.0,260.0,48.08,135.0,45.0,900.0,119.60000000000001,230.0,62.61,86.0,
XL762QA,179.0,536.0,57.28,229.0,72.0,1091.0,239.91000000000003,727.0,59.28,296.0,301.0
LP499V7,65.0,129.0,70.54,38.0,1.0,,81.5,163.0,79.14,34.0,39.0
MQ458ZD,357.0,628.0,64.65,222.0,73.0,1219.0,376.77,661.0,56.58,287.0,295.0
NY107SD,13.0,33.0,0.0,39.0,7.0,,37.83,97.0,14.43,83.0,46.0
FV343ET,-178.0,152.0,34.21,100.0,51.0,1128.0,-148.59,127.0,0.0,181.0,151.0
NE235S8,142.0,,54.07,192.0,154.0,453.0,110.84,326.0,57.67,138.0,346.0
DR946O5,242.0,468.0,46.79,249.0,68.0,1088.0,258.44,,,228.0,317.0
NB609CP,-52.0,143.0,66.43,48.0,11.0,-80.0,,180.0,86.67,24.0,59.0
ED306I9,304.0,680.0,,277.0,90.0,2150.0,283.05,629.0,63.28,231.0,367.0
NC15547,117.0,282.0,50.35,140.0,,686.0,81.58999999999999,199.0,26.13,147.0,262.0
IS030N3,36.0,332.0,62.65,124.0,114.0,644.0,33.44,304.0,67.43,99.0,238.0
ZQ245QF,304.0,,59.26,277.0,90.0,2150.0,,629.0,,231.0,367.0
VD159XX,44.0,56.0,0.0,63.0,28.0,22.0,30.810000000000002,39.0,17.95,32.0,91.0
SN7233T,32.0,111.0,12.61,97.0,41.0,1072.0,24.069999999999997,83.0,24.1,63.0,
MO597D9,10.0,,12.39,99.0,29.0,1057.0,13.95,155.0,,92.0,128.0
EL574T3,43.0,,67.22,59.0,10.0,700.0,,47.0,,,69.0
NT170WX,121.0,329.0,68.69,103.0,31.0,570.0,78.07,211.0,37.44,132.0,134.0
MO131XY,44.0,,47.33,69.0,13.0,410.0,68.68,202.0,83.17,34.0,82.0
FH514AO,142.0,170.0,56.47,74.0,21.0,363.0,142.79999999999998,170.0,62.35,64.0,95.0
BN2293Q,80.0,253.0,64.82,89.0,35.0,449.0,40.0,125.0,46.4,67.0,124.0
OL530EG,-91.0,107.0,0.0,113.0,26.0,623.0,-136.0,160.0,45.0,88.0,139.0
HR275V9,-67.0,31.0,,6.0,17.0,349.0,-43.2,20.0,35.0,,23.0
SV146VH,65.0,,,38.0,1.0,959.0,81.5,163.0,79.14,34.0,39.0
AM520WD,,67.0,46.27,36.0,10.0,-73.0,-39.2,80.0,76.25,19.0,46.0
PX134F5,29.0,164.0,52.44,78.0,15.0,1310.0,24.119999999999997,134.0,41.04,79.0,93.0
GE977KL,-41.0,104.0,0.0,174.0,47.0,2080.0,-32.370000000000005,83.0,0.0,174.0,221.0
TL740NJ,72.0,239.0,63.6,87.0,20.0,889.0,75.3,251.0,66.53,84.0,107.0
LA692ML,142.0,341.0,51.32,166.0,52.0,1258.0,151.62,361.0,57.34,154.0,218.0
UV2369X,46.0,133.0,72.18,37.0,12.0,,40.25,115.0,80.0,23.0,49.0
YE23825,142.0,341.0,51.32,166.0,52.0,1258.0,151.62,,57.34,154.0,218.0
IX570VR,-178.0,152.0,34.21,100.0,51.0,1128.0,,127.0,0.0,181.0,151.0
FO664HI,317.0,704.0,58.38,293.0,97.0,,238.95000000000002,531.0,52.73,251.0,390.0
KU3652C,2.0,189.0,46.03,102.0,16.0,1327.0,1.6600000000000001,166.0,51.81,80.0,118.0
IM021DJ,-91.0,107.0,0.0,113.0,26.0,623.0,-136.0,160.0,45.0,88.0,139.0
VR674K8,224.0,654.0,58.87,269.0,89.0,2188.0,,534.0,54.31,244.0,
QO675F4,32.0,111.0,12.61,97.0,41.0,1072.0,24.069999999999997,83.0,24.1,63.0,138.0
UQ839VD,24.0,,35.71,81.0,14.0,850.0,35.72,188.0,52.66,89.0,95.0
ZJ1119D,327.0,537.0,56.24,,71.0,1768.0,433.09999999999997,710.0,62.39,267.0,306.0
QM82877,156.0,264.0,58.33,,33.0,177.0,119.77,203.0,,55.0,143.0
BX239SA,568.0,526.0,85.74,75.0,21.0,-1744.0,641.5200000000001,594.0,90.74,55.0,
JJ231SA,327.0,537.0,56.24,235.0,71.0,1768.0,433.09999999999997,710.0,62.39,267.0,306.0
KY489UJ,8.0,68.0,48.53,35.0,14.0,228.0,8.64,72.0,63.89,26.0,49.0
VZ080OG,229.0,477.0,50.94,234.0,61.0,1053.0,208.79999999999998,435.0,42.99,248.0,295.0
YZ359QR,60.0,,70.45,,64.0,-423.0,61.65,137.0,85.4,20.0,103.0
MR273ZB,153.0,284.0,57.75,120.0,41.0,-220.0,125.28,232.0,63.79,84.0,161.0
IW760SX,-255.0,68.0,0.0,136.0,110.0,2953.0,-498.75,133.0,,123.0,246.0
UL0606P,46.0,133.0,72.18,37.0,12.0,394.0,40.25,115.0,,23.0,49.0
MH5310P,,284.0,57.75,,41.0,-220.0,125.28,232.0,63.79,84.0,161.0
SR221VE,,152.0,34.21,100.0,,1128.0,-148.59,,0.0,181.0,151.0
KI850GD,,494.0,52.23,236.0,67.0,1677.0,135.0,450.0,60.67,177.0,303.0
WM240AI,243.0,489.0,56.65,212.0,49.0,1611.0,167.0,334.0,50.3,166.0,261.0
NV534BF,6.0,63.0,55.56,,8.0,961.0,6.0,60.0,66.67,20.0,36.0
HI789KO,7.0,72.0,54.17,33.0,10.0,1003.0,7.0,70.0,57.14,30.0,43.0
UJ330Q0,4.0,65.0,56.92,28.0,8.0,964.0,3.5999999999999996,60.0,66.67,,
IR855CS,12.0,74.0,54.05,34.0,10.0,1010.0,11.200000000000001,70.0,57.14,30.0,44.0
BZ043G7,21.0,89.0,53.93,41.0,12.0,,21.599999999999998,90.0,,40.0,53.0
XM908GZ,-98.0,134.0,61.94,51.0,18.0,-73.0,-29.93,41.0,29.27,29.0,69.0
MC229UV,26.0,251.0,46.22,135.0,32.0,1950.0,22.5,225.0,50.22,112.0,167.0
FV021FC,-48.0,167.0,43.11,,26.0,1336.0,-32.19,111.0,34.23,73.0,121.0
GA1186E,80.0,265.0,57.74,112.0,37.0,653.0,57.599999999999994,192.0,51.04,94.0,149.0
DK964N1,80.0,265.0,57.74,112.0,37.0,,57.599999999999994,192.0,51.04,94.0,149.0
LV9324Q,341.0,873.0,57.96,367.0,125.0,2914.0,379.86,974.0,60.68,383.0,492.0
PX1616P,3.0,61.0,54.1,28.0,8.0,964.0,3.0,60.0,66.67,20.0,
DG1036M,,68.0,54.41,31.0,9.0,976.0,7.0,70.0,57.14,30.0,40.0
UU97026,7.0,68.0,54.41,31.0,9.0,1000.0,6.0,60.0,66.67,20.0,40.0
NK208ZX,9.0,67.0,58.21,28.0,8.0,958.0,7.800000000000001,60.0,66.67,20.0,36.0
JP140GE,10.0,77.0,57.14,33.0,10.0,1003.0,9.1,,57.14,30.0,43.0
CN918WK,10.0,72.0,56.94,31.0,9.0,1000.0,8.4,60.0,66.67,20.0,40.0
QB642X2,7.0,68.0,57.35,29.0,8.0,1003.0,6.0,60.0,66.67,20.0,
YF686PL,-47.0,70.0,21.43,55.0,9.0,,-44.220000000000006,66.0,19.7,53.0,64.0
TX765SQ,8.0,70.0,54.29,32.0,9.0,996.0,7.7,70.0,57.14,30.0,41.0
KC376H6,15.0,90.0,54.44,41.0,12.0,1007.0,,90.0,55.56,40.0,53.0
ZN309F0,5.0,64.0,54.69,29.0,8.0,1003.0,4.8,60.0,66.67,20.0,37.0
YO9206L,8.0,69.0,55.07,31.0,9.0,1009.0,7.199999999999999,60.0,50.0,,40.0
LT2513L,80.0,265.0,,112.0,37.0,653.0,57.599999999999994,192.0,51.04,94.0,149.0
VY157Y7,278.0,658.0,61.25,255.0,78.0,1798.0,313.74,747.0,63.59,272.0,333.0
CN685BV,,62.0,54.84,28.0,8.0,965.0,4.8,60.0,,20.0,
AQ1963K,,63.0,55.56,28.0,8.0,958.0,6.0,60.0,66.67,20.0,36.0
EY6778Y,8.0,69.0,59.42,28.0,8.0,965.0,7.199999999999999,60.0,66.67,20.0,36.0
LS048SZ,9.0,67.0,,28.0,8.0,961.0,7.800000000000001,60.0,66.67,20.0,36.0
TZ8912S,11.0,69.0,53.62,32.0,9.0,996.0,11.200000000000001,70.0,57.14,30.0,41.0
LI9922A,12.0,74.0,58.11,31.0,9.0,1009.0,9.6,60.0,50.0,30.0,40.0
BW579S7,225.0,665.0,58.65,275.0,103.0,2675.0,291.38,857.0,62.31,323.0,378.0
PR5714S,9.0,75.0,54.67,34.0,10.0,1010.0,8.4,70.0,57.14,30.0,44.0
CI778LV,10.0,67.0,53.73,31.0,9.0,976.0,10.5,70.0,57.14,30.0,40.0
PP853ZO,,492.0,54.47,224.0,59.0,2522.0,77.2,386.0,47.67,,283.0
LB743JT,109.0,146.0,45.89,79.0,28.0,763.0,134.25,179.0,63.69,65.0,107.0
BG030L2,251.0,216.0,60.65,85.0,23.0,380.0,255.2,220.0,68.18,70.0,108.0
LC460CZ,-18.0,85.0,63.53,31.0,0.0,846.0,-3.36,16.0,56.25,7.0,31.0
LG564LV,14.0,149.0,48.99,76.0,25.0,1607.0,8.82,98.0,30.61,68.0,101.0
ES768CC,99.0,123.0,49.59,62.0,16.0,,181.60000000000002,227.0,65.2,79.0,78.0
PS02742,-244.0,185.0,0.0,221.0,63.0,2868.0,-198.0,150.0,0.0,203.0,284.0
WC772LA,98.0,261.0,70.5,77.0,95.0,754.0,101.08,266.0,60.9,104.0,172.0
WC346FJ,-2.0,318.0,57.86,134.0,102.0,794.0,-2.49,249.0,52.61,118.0,236.0
EY664GB,80.0,265.0,57.74,112.0,37.0,653.0,57.599999999999994,192.0,51.04,94.0,149.0
RU7083B,141.0,180.0,,70.0,37.0,1260.0,166.14000000000001,,64.32,76.0,107.0
IZ773HM,-416.0,0.0,,258.0,105.0,4328.0,,0.0,,182.0,363.0
SQ3959I,-416.0,0.0,,258.0,105.0,4328.0,,0.0,,182.0,363.0
ZQ505JQ,175.0,467.0,48.18,242.0,60.0,737.0,,300.0,40.33,179.0,302.0
CO930HJ,118.0,291.0,,,33.0,524.0,136.12,332.0,62.95,123.0,132.0
MU1403L,14.0,149.0,48.99,76.0,25.0,1607.0,8.82,98.0,30.61,68.0,101.0
DR843YU,-69.0,120.0,54.17,55.0,17.0,,-31.349999999999998,55.0,,31.0,72.0
MC456I9,45.0,350.0,46.57,187.0,154.0,,47.97,369.0,59.08,151.0,341.0
VJ761KW,,178.0,69.1,55.0,20.0,126.0,8.8,110.0,44.55,61.0,75.0
CN6319P,-345.0,99.0,0.0,145.0,116.0,2149.0,-156.6,45.0,0.0,,261.0
DF293VD,-88.0,166.0,59.04,68.0,49.0,171.0,-40.28,76.0,96.05,3.0,117.0
JV55980,155.0,309.0,48.22,160.0,50.0,429.0,150.5,301.0,64.78,,210.0
SM340AO,141.0,180.0,61.11,70.0,37.0,1260.0,166.14000000000001,213.0,64.32,76.0,107.0
DY11005,253.0,456.0,48.9,,67.0,1997.0,276.65000000000003,503.0,,205.0,300.0
SB2217V,217.0,503.0,55.47,224.0,68.0,1721.0,169.85,395.0,66.08,134.0,292.0
EG3728Q,251.0,216.0,60.65,85.0,23.0,380.0,255.2,220.0,68.18,70.0,108.0
VF6813D,26.0,251.0,46.22,135.0,32.0,1950.0,22.5,225.0,,112.0,167.0
SA1646F,69.0,84.0,0.0,91.0,35.0,1496.0,132.84,162.0,29.01,115.0,126.0
FL2472Y,77.0,,48.53,35.0,24.0,992.0,137.85999999999999,122.0,79.51,25.0,59.0
PH1535W,278.0,658.0,61.25,255.0,78.0,1798.0,313.74,747.0,63.59,272.0,333.0
BY805JD,303.0,532.0,58.65,220.0,80.0,1673.0,391.02,686.0,56.56,298.0,300.0
YC777MT,,231.0,55.41,103.0,42.0,,55.5,222.0,54.05,102.0,145.0
JD947RM,73.0,83.0,,,21.0,350.0,110.88,126.0,76.98,29.0,65.0
GD8098Y,-38.0,135.0,45.93,73.0,,1224.0,-45.080000000000005,161.0,82.61,28.0,84.0
BP7082T,,238.0,60.5,94.0,80.0,-18.0,-37.400000000000006,220.0,61.36,85.0,174.0
MR036QA,,148.0,56.76,64.0,51.0,419.0,-53.760000000000005,192.0,77.6,43.0,115.0
MO811RA,-416.0,0.0,,258.0,105.0,4328.0,,0.0,,182.0,363.0
GN456EI,8.0,143.0,79.72,29.0,3.0,361.0,3.7199999999999998,62.0,,29.0,32.0
SN706WM,-35.0,253.0,67.59,82.0,31.0,402.0,-28.28,,71.29,58.0,113.0
QY45163,77.0,68.0,48.53,35.0,24.0,992.0,137.85999999999999,122.0,79.51,25.0,59.0
KU76627,-187.0,184.0,4.89,175.0,58.0,2790.0,-193.8,190.0,0.0,193.0,233.0
PV923IX,5.0,82.0,78.05,18.0,19.0,-342.0,0.24,4.0,0.0,26.0,37.0
IB547Z6,-364.0,17.0,0.0,266.0,88.0,4976.0,-342.56,16.0,0.0,,354.0
MK05584,338.0,548.0,58.58,227.0,70.0,377.0,324.26,523.0,51.05,256.0,
QO003SI,,424.0,55.19,190.0,43.0,348.0,179.67000000000002,339.0,62.54,127.0,233.0
XS762AB,80.0,,61.23,88.0,24.0,-176.0,71.75,205.0,53.66,95.0,112.0
IU832DQ,171.0,325.0,61.23,126.0,43.0,420.0,128.79000000000002,243.0,51.85,117.0,169.0
DR429ZY,278.0,658.0,61.25,255.0,78.0,1798.0,313.74,747.0,63.59,272.0,333.0
RL10362,175.0,467.0,48.18,242.0,60.0,737.0,111.0,300.0,40.33,179.0,302.0
BG465L8,251.0,216.0,60.65,85.0,23.0,380.0,255.2,220.0,68.18,70.0,108.0
AD455EE,-69.0,63.0,71.43,18.0,13.0,1180.0,-31.900000000000002,29.0,0.0,36.0,31.0
EW00793,,82.0,78.05,18.0,19.0,-342.0,0.24,4.0,,26.0,37.0
JS385AS,396.0,703.0,61.59,270.0,97.0,2171.0,497.84000000000003,889.0,61.75,340.0,367.0
HT043DD,98.0,346.0,54.34,158.0,47.0,1363.0,78.96000000000001,282.0,43.62,159.0,205.0
IO788N8,155.0,309.0,48.22,160.0,50.0,429.0,150.5,301.0,64.78,106.0,210.0
AW333ZA,7.0,121.0,75.21,30.0,18.0,807.0,8.28,138.0,57.25,59.0,
PA11938,281.0,667.0,56.52,290.0,90.0,952.0,246.12,,62.97,217.0,380.0
HN517BX,-24.0,106.0,76.42,25.0,5.0,1337.0,-35.190000000000005,153.0,75.16,,30.0
ZH94439,-387.0,91.0,0.0,265.0,95.0,4882.0,-318.75,75.0,0.0,188.0,360.0
NK188PV,-13.0,114.0,55.26,51.0,22.0,208.0,-13.97,127.0,55.91,56.0,
NX7879K,175.0,467.0,48.18,,60.0,737.0,111.0,300.0,40.33,179.0,302.0
AC710A8,216.0,576.0,59.2,235.0,65.0,1498.0,261.06,687.0,55.6,305.0,300.0
JJ222D1,279.0,577.0,59.1,236.0,80.0,1532.0,218.88,456.0,,178.0,316.0
ZB979K3,99.0,317.0,58.99,130.0,30.0,717.0,93.0,300.0,54.67,136.0,160.0
KZ883GU,89.0,226.0,51.77,109.0,25.0,951.0,69.42,178.0,28.65,127.0,134.0
SM0247J,-520.0,25.0,0.0,247.0,103.0,4828.0,-1414.4,68.0,,196.0,350.0
ZY80757,48.0,303.0,47.19,160.0,115.0,,42.88,268.0,60.07,107.0,275.0
LH222F0,108.0,198.0,48.48,102.0,29.0,948.0,107.25000000000001,195.0,47.69,,131.0
QQ8436H,-232.0,145.0,0.0,201.0,63.0,3547.0,-214.4,134.0,0.0,185.0,264.0
SX8789F,45.0,350.0,46.57,187.0,154.0,1420.0,47.97,369.0,59.08,151.0,341.0
RB37125,7.0,268.0,73.88,70.0,94.0,-122.0,8.76,292.0,77.05,67.0,164.0
IO09720,-247.0,181.0,0.0,,72.0,2953.0,-270.64000000000004,199.0,0.0,216.0,305.0
JC075WP,-13.0,114.0,55.26,51.0,22.0,208.0,-13.97,127.0,55.91,56.0,73.0
OV083DZ,-41.0,238.0,60.5,94.0,80.0,-18.0,-37.400000000000006,220.0,61.36,85.0,174.0
ER2764K,-42.0,148.0,56.76,64.0,51.0,419.0,-53.760000000000005,192.0,77.6,43.0,115.0
KG620AV,236.0,675.0,56.59,293.0,101.0,1776.0,301.7,862.0,,315.0,394.0
SK217X3,80.0,227.0,61.23,88.0,24.0,-176.0,71.75,205.0,53.66,95.0,112.0
SM079MB,155.0,,48.22,160.0,50.0,429.0,150.5,301.0,,106.0,210.0
SY893XK,,577.0,59.1,236.0,80.0,1532.0,218.88,456.0,60.96,178.0,316.0
AO384E6,,40.0,0.0,267.0,95.0,5357.0,-303.18,31.0,0.0,169.0,362.0
IS5879P,-478.0,38.0,0.0,255.0,94.0,4064.0,-125.8,10.0,0.0,214.0,349.0
CJ181QQ,392.0,670.0,58.21,280.0,92.0,1386.0,503.85999999999996,854.0,60.3,339.0,
BA49090,-8.0,44.0,36.36,28.0,12.0,526.0,-19.259999999999998,107.0,81.31,20.0,40.0
FU995WH,-38.0,135.0,45.93,73.0,11.0,1224.0,-45.080000000000005,161.0,82.61,28.0,84.0
HU836JJ,303.0,532.0,58.65,220.0,80.0,1673.0,391.02,686.0,56.56,298.0,300.0
NV874VI,7.0,268.0,,70.0,94.0,-122.0,8.76,,77.05,,164.0
BK371DC,60.0,105.0,60.95,41.0,17.0,1531.0,137.94,242.0,,42.0,
TS598XZ,48.0,303.0,,160.0,115.0,514.0,42.88,268.0,60.07,107.0,275.0
IR128XW,-2.0,,57.86,134.0,102.0,794.0,,249.0,52.61,118.0,236.0
OW243AL,7.0,268.0,73.88,70.0,94.0,-122.0,8.76,292.0,77.05,67.0,164.0
GL358SP,223.0,424.0,55.19,190.0,43.0,348.0,179.67000000000002,339.0,62.54,127.0,233.0
AI728HE,217.0,503.0,55.47,224.0,68.0,1721.0,169.85,395.0,66.08,134.0,292.0
NY012RR,-387.0,91.0,0.0,265.0,95.0,4882.0,-318.75,,0.0,188.0,
BD9356M,-48.0,,43.11,95.0,26.0,1336.0,-32.19,111.0,34.23,73.0,121.0
QO0244W,45.0,,46.57,187.0,154.0,1420.0,47.97,369.0,59.08,151.0,341.0
UU116L7,45.0,350.0,46.57,,154.0,1420.0,47.97,369.0,59.08,151.0,341.0
PI185OU,-41.0,238.0,60.5,94.0,80.0,-18.0,-37.400000000000006,220.0,61.36,85.0,174.0
RV95738,-18.0,85.0,63.53,31.0,0.0,,-3.36,16.0,56.25,7.0,31.0
LT950RG,485.0,901.0,61.04,351.0,133.0,2778.0,590.76,1094.0,66.36,368.0,484.0
MV769G8,,127.0,49.61,64.0,53.0,-110.0,25.9,74.0,55.41,33.0,117.0
JC122IY,217.0,503.0,55.47,224.0,68.0,1721.0,169.85,395.0,66.08,134.0,292.0
AB4046D,420.0,861.0,,347.0,115.0,2266.0,499.31,1019.0,58.0,428.0,
MH242MB,171.0,325.0,61.23,126.0,43.0,420.0,128.79000000000002,243.0,51.85,117.0,169.0
MH778L7,-41.0,238.0,,,80.0,-18.0,,220.0,61.36,,
QJ919FY,-42.0,,56.76,64.0,51.0,419.0,-53.760000000000005,192.0,,43.0,115.0
CT399SS,5.0,82.0,78.05,18.0,19.0,-342.0,0.24,4.0,0.0,26.0,37.0
JI2564W,80.0,265.0,57.74,112.0,37.0,653.0,57.599999999999994,192.0,51.04,94.0,149.0
EG587MM,-520.0,,0.0,247.0,103.0,4828.0,-1414.4,68.0,0.0,196.0,350.0
VF674MO,30.0,85.0,60.0,34.0,9.0,,35.0,100.0,60.0,40.0,43.0
HK297DI,29.0,82.0,59.76,33.0,,768.0,35.0,100.0,60.0,,42.0
