Quarter,StoreId,State,Position,Market,ProdId,Product,Type,ReportId
2023-10-01,Greenwood Village - Landmark,Colorado,West,Small Market,3_Co,Columbian,,UX2609U
2023-01-01,Northglenn - Northglenn Marketplace,,West,Medium Market,3_Co,Columbian,Coffee,YG849WS
2023-04-01,Northglenn - Northglenn Marketplace,Colorado,West,Big Market,3_Co,Columbian,Coffee,ZV468TQ
2023-07-01,Northglenn - Northglenn Marketplace,Colorado,West,Big Market,3_Co,Columbian,,FM3169Z
2023-10-01,Northglenn - Northglenn Marketplace,Colorado,West,Small Market,3_Co,Columbian,Coffee,BW3685D
2023-01-01,Federal Heights - Water World Parkway,Colorado,West,Small Market,3_Co,Columbian,Coffee,VZ6255P
2023-04-01,Federal Heights - Water World Parkway,Colorado,West,Big Market,3_Co,Columbian,Coffee,KE039QR
2023-07-01,Federal Heights - Water World Parkway,Colorado,West,Micro Market,3_Co,Columbian,Coffee,SO756CV
2023-10-01,Federal Heights - Water World Parkway,Colorado,West,,3_Co,Columbian,Coffee,AR547ZG
2023-01-01,Steamboat Springs - Lincoln Avenue,Colorado,West,Big Market,3_Co,Columbian,,CQ4608R
2023-04-01,Steamboat Springs - Lincoln Avenue,Colorado,West,Micro Market,3_Co,Columbian,Coffee,OJ118O0
2023-07-01,Steamboat Springs - Lincoln Avenue,Colorado,West,Small Market,3_Co,Columbian,,ZC757PL
2023-10-01,Steamboat Springs - Lincoln Avenue,Colorado,West,Medium Market,3_Co,Columbian,Coffee,LQ222EZ
2023-01-01,Fort Collins - Cedar Street,Colorado,West,Big Market,3_Co,Columbian,Coffee,MP599Q5
2023-04-01,Fort Collins - Cedar Street,Colorado,,Small Market,3_Co,Columbian,Coffee,HT7298I
2023-07-01,Fort Collins - Cedar Street,Colorado,West,Big Market,3_Co,,Coffee,EL893WH
2023-10-01,Fort Collins - Cedar Street,Colorado,West,,3_Co,Columbian,Coffee,LB2824R
2023-01-01,Boulder - Maple Avenue,Colorado,West,Small Market,3_Co,Columbian,Coffee,WF913DG
2023-04-01,Boulder - Maple Avenue,Colorado,West,Small Market,3_Co,Columbian,Coffee,WM7721D
2023-07-01,Boulder - Maple Avenue,Colorado,West,Medium Market,3_Co,Columbian,Coffee,QF942K6
2023-10-01,Boulder - Maple Avenue,Colorado,West,Big Market,3_Co,Columbian,Coffee,NL1675G
2023-01-01,Boulder - Pearl Street,Colorado,West,Medium Market,3_Co,Columbian,Coffee,FS9079L
2023-04-01,Boulder - Pearl Street,Colorado,West,Small Market,3_Co,Columbian,Coffee,EV401EQ
2023-07-01,Boulder - Pearl Street,,West,Medium Market,3_Co,Columbian,Coffee,VG4992Y
2023-10-01,Boulder - Pearl Street,Colorado,West,Small Market,3_Co,Columbian,Coffee,XN70614
2023-01-01,Bridgeport - Main Street,Connecticut,East,Medium Market,3_Co,Columbian,Coffee,JS8561F
2023-04-01,Bridgeport - Main Street,Connecticut,East,,3_Co,Columbian,Coffee,LU021MK
2023-07-01,Bridgeport - Main Street,Connecticut,East,Medium Market,3_Co,Columbian,Coffee,OR5375D
2023-10-01,Bridgeport - Main Street,Connecticut,East,,3_Co,Columbian,,UM236JC
2023-01-01,New Haven - Chapel Street,Connecticut,East,Medium Market,3_Co,Columbian,Coffee,EC550HS
2023-04-01,New Haven - Chapel Street,Connecticut,East,Medium Market,3_Co,Columbian,Coffee,LY0562A
2023-07-01,New Haven - Chapel Street,Connecticut,East,Medium Market,3_Co,Columbian,,JQ507EX
2023-10-01,New Haven - Chapel Street,Connecticut,East,Medium Market,3_Co,Columbian,Coffee,BQ7735I
2023-01-01,Hartford - Pratt Street,Connecticut,East,Medium Market,3_Co,Columbian,Coffee,DQ961YN
2023-04-01,Hartford - Pratt Street,Connecticut,East,,3_Co,Columbian,Coffee,PA000PY
2023-07-01,Hartford - Pratt Street,Connecticut,East,Micro Market,3_Co,Columbian,,QU417JT
2023-10-01,Hartford - Pratt Street,Connecticut,East,Medium Market,3_Co,Columbian,Coffee,RQ02624
2023-01-01,Stamford - Bedford Street,Connecticut,East,Big Market,3_Co,Columbian,Coffee,OV6347U
2023-04-01,Stamford - Bedford Street,Connecticut,East,Small Market,3_Co,Columbian,Coffee,GW593ND
2023-07-01,Stamford - Bedford Street,Connecticut,East,Small Market,3_Co,Columbian,Coffee,HW1233L
2023-10-01,Stamford - Bedford Street,Connecticut,East,Big Market,3_Co,Columbian,Coffee,IV461OF
2023-01-01,Waterbury - Bank Street,Connecticut,East,Medium Market,3_Co,Columbian,Coffee,RF712UB
2023-04-01,Waterbury - Bank Street,Connecticut,East,,3_Co,,Coffee,YJ361LU
2023-07-01,Waterbury - Bank Street,Connecticut,East,Medium Market,3_Co,Columbian,,EY7124I
2023-10-01,Waterbury - Bank Street,Connecticut,East,Medium Market,3_Co,Columbian,Coffee,UQ662BN
2023-01-01,Norwalk - Washington Street,Connecticut,East,Medium Market,3_Co,Columbian,Coffee,AE6925V
2023-04-01,Norwalk - Washington Street,Connecticut,East,Medium Market,3_Co,Columbian,Coffee,DN2242E
2023-07-01,Norwalk - Washington Street,Connecticut,East,Big Market,3_Co,Columbian,Coffee,IJ662OH
2023-10-01,Norwalk - Washington Street,Connecticut,East,Big Market,3_Co,Columbian,Coffee,CM757S3
2023-01-01,Danbury - Main Street,Connecticut,East,,3_Co,Columbian,Coffee,CC492QV
2023-04-01,Danbury - Main Street,Connecticut,East,Micro Market,3_Co,,Coffee,PU40539
2023-07-01,Danbury - Main Street,Connecticut,East,Medium Market,3_Co,Columbian,Coffee,EL2097N
2023-10-01,Danbury - Main Street,,East,Medium Market,3_Co,Columbian,Coffee,YE4374J
2023-01-01,New Britain - Main Street,Connecticut,East,Medium Market,3_Co,Columbian,Coffee,AP571AY
2023-04-01,New Britain - Main Street,Connecticut,,Medium Market,3_Co,Columbian,Coffee,KL317O2
2023-07-01,New Britain - Main Street,Connecticut,East,Medium Market,3_Co,Columbian,Coffee,IZ829J2
2023-10-01,New Britain - Main Street,Connecticut,East,Medium Market,3_Co,Columbian,Coffee,SZ8285Y
2023-01-01,West Hartford - Blue Back Square,Connecticut,,Medium Market,3_Co,Columbian,Coffee,GM819QH
2023-04-01,West Hartford - Blue Back Square,Connecticut,East,Medium Market,3_Co,Columbian,Coffee,DH06196
2023-07-01,West Hartford - Blue Back Square,,East,Medium Market,3_Co,Columbian,Coffee,BS745HC
2023-10-01,West Hartford - Blue Back Square,Connecticut,East,Medium Market,3_Co,Columbian,Coffee,PV592W9
2023-01-01,Bristol - Main Street,Connecticut,,Big Market,3_Co,Columbian,Coffee,ML985IO
2023-04-01,Bristol - Main Street,Connecticut,East,Medium Market,3_Co,Columbian,Coffee,MB1887W
2023-07-01,Bristol - Main Street,Connecticut,East,Big Market,3_Co,Columbian,Coffee,MC9207Z
2023-10-01,Bristol - Main Street,Connecticut,East,Micro Market,3_Co,Columbian,Coffee,HT52429
2023-01-01,Meriden - Colony Street,Connecticut,East,Medium Market,3_Co,Columbian,Coffee,ES419KM
2023-04-01,Meriden - Colony Street,Connecticut,East,,3_Co,Columbian,,YV6069R
2023-07-01,Meriden - Colony Street,Connecticut,East,Big Market,3_Co,Columbian,,UX776UF
2023-10-01,Meriden - Colony Street,Connecticut,East,,3_Co,Columbian,Coffee,DK849BR
2023-01-01,Milford - Broad Street,,East,Medium Market,3_Co,Columbian,Coffee,BX013AB
2023-04-01,Milford - Broad Street,Connecticut,,Medium Market,3_Co,Columbian,Coffee,BC867EY
2023-07-01,Milford - Broad Street,Connecticut,East,Micro Market,3_Co,Columbian,Coffee,BG314XF
2023-10-01,Milford - Broad Street,Connecticut,East,Small Market,3_Co,Columbian,Coffee,GW286L2
2023-01-01,Middletown - Main Street,Connecticut,East,Small Market,3_Co,Columbian,,PA683IK
2023-04-01,Middletown - Main Street,Connecticut,East,Small Market,3_Co,Columbian,Coffee,BZ226PH
2023-07-01,Middletown - Main Street,Connecticut,East,Small Market,3_Co,Columbian,Coffee,QB666OB
2023-10-01,Middletown - Main Street,Connecticut,East,Big Market,3_Co,Columbian,Coffee,DJ416GX
2023-01-01,Norwich - Main Street,,East,Big Market,3_Co,Columbian,Coffee,HF5321U
2023-04-01,Norwich - Main Street,Connecticut,East,Big Market,3_Co,Columbian,Coffee,XL234S8
2023-07-01,Norwich - Main Street,Connecticut,East,Small Market,3_Co,Columbian,Coffee,HZ1429O
2023-10-01,Norwich - Main Street,Connecticut,East,Micro Market,3_Co,Columbian,Coffee,AH850Z0
2023-01-01,Shelton - Howe Avenue,Connecticut,East,,3_Co,Columbian,Coffee,EK994N2
2023-04-01,Shelton - Howe Avenue,Connecticut,East,Micro Market,3_Co,Columbian,Coffee,DX192KJ
2023-07-01,Shelton - Howe Avenue,Connecticut,East,Small Market,3_Co,Columbian,,CP122AA
2023-10-01,Shelton - Howe Avenue,Connecticut,East,Micro Market,3_Co,Columbian,Coffee,DA95056
2023-01-01,Torrington - Main Street,Connecticut,East,Small Market,3_Co,Columbian,,IC6395Y
2023-04-01,Torrington - Main Street,Connecticut,East,Medium Market,3_Co,Columbian,Coffee,IJ017RH
2023-07-01,Torrington - Main Street,Connecticut,East,Small Market,3_Co,Columbian,Coffee,NG706BH
2023-10-01,Torrington - Main Street,Connecticut,East,Micro Market,3_Co,Columbian,Coffee,CA63699
2023-01-01,New London - State Street,Connecticut,East,Micro Market,3_Co,,Coffee,DY9339H
2023-04-01,New London - State Street,Connecticut,East,Micro Market,3_Co,Columbian,Coffee,YH905G8
2023-07-01,New London - State Street,Connecticut,East,Medium Market,3_Co,Columbian,Coffee,CQ368S1
2023-10-01,New London - State Street,Connecticut,East,Big Market,3_Co,Columbian,Coffee,OZ0527I
2023-01-01,Ansonia - Main Street,Connecticut,East,Big Market,3_Co,Columbian,Coffee,XO071SJ
2023-04-01,Ansonia - Main Street,Connecticut,East,Micro Market,3_Co,Columbian,Coffee,ZW224U9
2023-07-01,Ansonia - Main Street,Connecticut,East,Big Market,3_Co,Columbian,Coffee,CV9216P
2023-10-01,Ansonia - Main Street,Connecticut,East,Medium Market,3_Co,Columbian,Coffee,GQ2170S
2023-01-01,Derby - Elizabeth Street,Connecticut,East,Big Market,3_Co,Columbian,Coffee,WC214LX
2023-04-01,Derby - Elizabeth Street,,East,Medium Market,3_Co,Columbian,,GJ272XR
2023-07-01,Derby - Elizabeth Street,Connecticut,East,Small Market,3_Co,Columbian,Coffee,JL512AG
2023-10-01,Derby - Elizabeth Street,,East,Big Market,3_Co,Columbian,Coffee,VR941FY
2023-01-01,Groton - Thames Street,Connecticut,East,Big Market,3_Co,Columbian,Coffee,JP972UM
2023-04-01,Groton - Thames Street,,East,Medium Market,3_Co,Columbian,Coffee,AO848N0
2023-07-01,Groton - Thames Street,Connecticut,East,Medium Market,3_Co,Columbian,Coffee,KD2981K
2023-10-01,Groton - Thames Street,Connecticut,East,Medium Market,3_Co,Columbian,Coffee,JE029D5
2023-01-01,Stratford - Main Street,Connecticut,East,Medium Market,3_Co,,Coffee,OM2593W
2023-04-01,Stratford - Main Street,Connecticut,,Big Market,3_Co,Columbian,Coffee,SA413W3
2023-07-01,Stratford - Main Street,Connecticut,East,Medium Market,3_Co,Columbian,Coffee,YI870IJ
2023-10-01,Stratford - Main Street,,East,Micro Market,3_Co,Columbian,Coffee,BR6653M
2023-01-01,Wallingford - Center Street,Connecticut,East,Big Market,3_Co,Columbian,Coffee,YC931LX
2023-04-01,Wallingford - Center Street,Connecticut,East,Micro Market,3_Co,Columbian,Coffee,TD632TC
2023-07-01,Wallingford - Center Street,Connecticut,East,Small Market,3_Co,,Coffee,ZD064Q7
2023-10-01,Wallingford - Center Street,,East,Micro Market,3_Co,Columbian,Coffee,SE357O3
2023-01-01,Stamford -  Arrow Plaza,Connecticut,,Small Market,3_Co,Columbian,Coffee,RH533GV
2023-04-01,Stamford -  Arrow Plaza,Connecticut,East,Medium Market,3_Co,Columbian,Coffee,BZ9479H
2023-07-01,Stamford -  Arrow Plaza,Connecticut,East,Big Market,3_Co,Columbian,Coffee,BN3796W
2023-10-01,Stamford -  Arrow Plaza,Connecticut,East,,3_Co,Columbian,Coffee,QQ274MY
2023-01-01,Waterbury - Grand Street,Connecticut,East,Small Market,3_Co,,Coffee,EP335VJ
2023-04-01,Waterbury - Grand Street,Connecticut,East,Micro Market,3_Co,Columbian,Coffee,AK2610Y
2023-07-01,Waterbury - Grand Street,Connecticut,East,,3_Co,Columbian,,UZ027YZ
2023-10-01,Waterbury - Grand Street,Connecticut,East,,3_Co,Columbian,Coffee,CT277TY
2023-01-01,Hamden - Dixwell Avenue,Connecticut,East,Small Market,3_Co,Columbian,Coffee,IB619EE
2023-04-01,Hamden - Dixwell Avenue,Connecticut,East,Small Market,3_Co,Columbian,Coffee,LG789VA
2023-07-01,Hamden - Dixwell Avenue,Connecticut,East,Medium Market,3_Co,Columbian,Coffee,OZ484UM
2023-10-01,Hamden - Dixwell Avenue,Connecticut,East,Small Market,3_Co,Columbian,Coffee,LR789YN
2023-01-01,West Hartford - Farmington Avenue,Connecticut,East,Small Market,3_Co,Columbian,Coffee,NB224VN
2023-04-01,West Hartford - Farmington Avenue,Connecticut,East,Big Market,3_Co,Columbian,Coffee,NA505VN
2023-07-01,West Hartford - Farmington Avenue,Connecticut,East,Big Market,3_Co,Columbian,,JP738NO
2023-10-01,West Hartford - Farmington Avenue,Connecticut,East,Big Market,3_Co,Columbian,Coffee,MX999O6
2023-01-01,Bristol - Hampshire Street,Connecticut,East,Big Market,3_Co,Columbian,Coffee,QN089YJ
2023-04-01,Bristol - Hampshire Street,Connecticut,East,Big Market,3_Co,Columbian,Coffee,DG206W3
2023-07-01,Bristol - Hampshire Street,Connecticut,East,Medium Market,3_Co,Columbian,,EV482NG
2023-10-01,Bristol - Hampshire Street,Connecticut,East,Small Market,3_Co,Columbian,Coffee,BI501DH
2023-01-01,Meriden - Broad Street,,East,Micro Market,3_Co,Columbian,Coffee,ZS1953C
2023-04-01,Meriden - Broad Street,Connecticut,East,Medium Market,3_Co,Columbian,Coffee,SO743VL
2023-07-01,Meriden - Broad Street,Connecticut,East,Big Market,3_Co,Columbian,Coffee,MK634G4
2023-10-01,Meriden - Broad Street,Connecticut,East,,3_Co,Columbian,Coffee,UW549W2
2023-01-01,Manchester - Main Street,Connecticut,East,Small Market,3_Co,Columbian,Coffee,OI789QQ
2023-04-01,Manchester - Main Street,Connecticut,East,Micro Market,3_Co,Columbian,Coffee,RG061SV
2023-07-01,Manchester - Main Street,Connecticut,East,Small Market,3_Co,Columbian,Coffee,TE381BB
2023-10-01,Manchester - Main Street,Connecticut,East,Micro Market,3_Co,Columbian,Coffee,NU281T3
2023-01-01,Hartford - Carre Plaza,Connecticut,,Micro Market,3_Co,Columbian,Coffee,ND7426I
2023-04-01,Hartford - Carre Plaza,Connecticut,East,Big Market,3_Co,Columbian,Coffee,JL410P4
2023-07-01,Hartford - Carre Plaza,Connecticut,East,Medium Market,3_Co,Columbian,Coffee,DB928HR
2023-10-01,Hartford - Carre Plaza,Connecticut,East,Medium Market,3_Co,Columbian,Coffee,HZ18980
2023-01-01,Miami - Ocean Drive,Florida,South,Medium Market,3_Co,Columbian,Coffee,SU079TG
2023-04-01,Miami - Ocean Drive,Florida,South,Big Market,3_Co,Columbian,Coffee,PH3144B
2023-07-01,Miami - Ocean Drive,Florida,South,Small Market,3_Co,Columbian,Coffee,JS30584
2023-10-01,Miami - Ocean Drive,Florida,South,Medium Market,3_Co,Columbian,Coffee,LG419GB
2023-01-01,Jacksonville - Bay Street,Florida,,Medium Market,3_Co,,Coffee,TG456DS
2023-04-01,Jacksonville - Bay Street,Florida,South,Medium Market,3_Co,Columbian,Coffee,EP700YH
2023-07-01,Jacksonville - Bay Street,Florida,South,Medium Market,3_Co,Columbian,Coffee,PF497T8
2023-10-01,Jacksonville - Bay Street,Florida,South,Small Market,3_Co,Columbian,Coffee,PB085RE
2023-01-01,Tampa - Bayshore Boulevard,Florida,South,Medium Market,3_Co,Columbian,Coffee,YC768S0
2023-04-01,Tampa - Bayshore Boulevard,Florida,South,Small Market,3_Co,Columbian,Coffee,PG3019S
2023-07-01,Tampa - Bayshore Boulevard,Florida,South,Micro Market,3_Co,Columbian,Coffee,VX800L0
2023-10-01,Tampa - Bayshore Boulevard,Florida,South,Micro Market,3_Co,Columbian,Coffee,XU395FG
2023-01-01,Orlando - International Drive,Florida,South,Micro Market,3_Co,Columbian,Coffee,KW9356Y
2023-04-01,Orlando - International Drive,Florida,South,Micro Market,3_Co,Columbian,Coffee,LI024QR
2023-07-01,Orlando - International Drive,Florida,South,Medium Market,3_Co,Columbian,Coffee,TX227IL
2023-10-01,Orlando - International Drive,Florida,South,,3_Co,Columbian,Coffee,YX453KJ
2023-01-01,St. Petersburg - Beach Drive,Florida,South,Small Market,3_Co,Columbian,Coffee,CF394T7
2023-04-01,St. Petersburg - Beach Drive,Florida,,Small Market,3_Co,Columbian,Coffee,UH513GT
2023-07-01,St. Petersburg - Beach Drive,Florida,South,Big Market,3_Co,Columbian,Coffee,YJ239E9
2023-10-01,St. Petersburg - Beach Drive,Florida,South,Big Market,3_Co,Columbian,Coffee,KD04212
2023-01-01,Hialeah - Palm Avenue,Florida,South,Small Market,3_Co,Columbian,Coffee,KT8462M
2023-04-01,Hialeah - Palm Avenue,Florida,South,Medium Market,3_Co,Columbian,Coffee,FU761EJ
2023-07-01,Hialeah - Palm Avenue,Florida,South,Micro Market,3_Co,Columbian,Coffee,BA2328Q
2023-10-01,Hialeah - Palm Avenue,Florida,South,Medium Market,3_Co,Columbian,Coffee,XV941LJ
2023-01-01,Tallahassee - Monroe Street,Florida,South,Small Market,3_Co,Columbian,Coffee,UL282QS
2023-04-01,Tallahassee - Monroe Street,Florida,South,,3_Co,Columbian,Coffee,OX236AR
2023-07-01,Tallahassee - Monroe Street,,South,Small Market,3_Co,Columbian,Coffee,ZQ817X2
2023-10-01,Tallahassee - Monroe Street,Florida,South,Medium Market,3_Co,Columbian,Coffee,FS9182G
2023-01-01,Fort Lauderdale - Las Olas Boulevard,Florida,South,Medium Market,3_Co,Columbian,Coffee,BW767OW
2023-04-01,Fort Lauderdale - Las Olas Boulevard,Florida,South,Small Market,3_Co,Columbian,Coffee,LP567Y4
2023-07-01,Fort Lauderdale - Las Olas Boulevard,,South,Medium Market,3_Co,Columbian,Coffee,UL6640I
2023-10-01,Fort Lauderdale - Las Olas Boulevard,Florida,South,Medium Market,3_Co,Columbian,Coffee,OO1542I
2023-01-01,Port St. Lucie - St. Lucie West Boulevard,Florida,,Medium Market,3_Co,Columbian,,ML981B2
2023-04-01,Port St. Lucie - St. Lucie West Boulevard,Florida,South,Medium Market,3_Co,Columbian,Coffee,EK597CZ
2023-07-01,Port St. Lucie - St. Lucie West Boulevard,Florida,South,Medium Market,3_Co,,Coffee,HH384LT
2023-10-01,Port St. Lucie - St. Lucie West Boulevard,Florida,South,Medium Market,3_Co,Columbian,Coffee,MI517GW
2023-01-01,Cape Coral - Cape Coral Parkway,Florida,South,Medium Market,3_Co,Columbian,Coffee,HI792YQ
2023-04-01,Cape Coral - Cape Coral Parkway,Florida,,Medium Market,3_Co,,Coffee,EL991Q6
2023-07-01,Cape Coral - Cape Coral Parkway,Florida,South,Small Market,3_Co,Columbian,Coffee,TF944JT
2023-10-01,Cape Coral - Cape Coral Parkway,Florida,South,Medium Market,3_Co,Columbian,Coffee,JE442VG
2023-01-01,Pembroke Pines - Pines Boulevard,Florida,South,Small Market,3_Co,Columbian,Coffee,MB919BP
2023-04-01,Pembroke Pines - Pines Boulevard,Florida,South,Medium Market,3_Co,Columbian,Coffee,UK210LH
2023-07-01,Pembroke Pines - Pines Boulevard,Florida,South,Medium Market,3_Co,Columbian,Coffee,KA522PD
2023-10-01,Pembroke Pines - Pines Boulevard,Florida,South,Small Market,3_Co,Columbian,Coffee,BQ310T9
2023-01-01,Hollywood - Hollywood Boulevard,Florida,South,Micro Market,3_Co,Columbian,,AV952XA
2023-04-01,Hollywood - Hollywood Boulevard,Florida,South,Big Market,3_Co,Columbian,Coffee,KM552QF
2023-07-01,Hollywood - Hollywood Boulevard,Florida,South,Medium Market,3_Co,Columbian,Coffee,BC4587U
2023-10-01,Hollywood - Hollywood Boulevard,Florida,South,Big Market,3_Co,Columbian,Coffee,IV445T9
2023-01-01,Miramar - Miramar Parkway,Florida,South,Big Market,3_Co,Columbian,,WP7928M
2023-04-01,Miramar - Miramar Parkway,Florida,South,Small Market,3_Co,Columbian,Coffee,HS9976H
2023-07-01,Miramar - Miramar Parkway,Florida,South,Medium Market,3_Co,Columbian,Coffee,SC443FT
2023-10-01,Miramar - Miramar Parkway,Florida,South,,3_Co,Columbian,Coffee,LB915YW
2023-01-01,Gainesville - University Avenue,Florida,South,Big Market,3_Co,Columbian,Coffee,BB95133
2023-04-01,Gainesville - University Avenue,Florida,South,Small Market,3_Co,Columbian,Coffee,LH503O3
2023-07-01,Gainesville - University Avenue,Florida,South,Big Market,3_Co,Columbian,Coffee,KM570KZ
2023-10-01,Gainesville - University Avenue,Florida,South,Medium Market,3_Co,Columbian,Coffee,KT437DR
2023-01-01,Coral Springs - Sample Road,Florida,South,Medium Market,3_Co,Columbian,Coffee,ZH0661T
2023-04-01,Coral Springs - Sample Road,Florida,South,Small Market,3_Co,Columbian,Coffee,DP215PK
